Compound	Group	Presence	annotation	Tail
3-methoxytyramine-C2:0	Rodents	FALSE	C2:0	Short
3-methoxytyramine-C2:0	Microbes	TRUE	C2:0	Short
3-methoxytyramine-C2:0	Foods	TRUE	C2:0	Short
3-methoxytyramine-C2:0	Plants	TRUE	C2:0	Short
3-methylhistidine-C2:0	Humans	TRUE	C2:0	Short
3-methylhistidine-C2:0	Rodents	TRUE	C2:0	Short
3-methylhistidine-C2:0	Microbes	FALSE	C2:0	Short
3-methylhistidine-C2:0	Foods	FALSE	C2:0	Short
3-methylhistidine-C2:0	Plants	FALSE	C2:0	Short
5-aminovaleric acid-C2:0	Humans	FALSE	C2:0	Short
5-aminovaleric acid-C2:0	Rodents	FALSE	C2:0	Short
5-aminovaleric acid-C2:0	Microbes	FALSE	C2:0	Short
5-aminovaleric acid-C2:0	Foods	FALSE	C2:0	Short
5-aminovaleric acid-C2:0	Plants	TRUE	C2:0	Short
5-methoxytryptamine-C2:0	Humans	TRUE	C2:0	Short
5-methoxytryptamine-C2:0	Rodents	FALSE	C2:0	Short
5-methoxytryptamine-C2:0	Microbes	FALSE	C2:0	Short
5-methoxytryptamine-C2:0	Foods	FALSE	C2:0	Short
5-methoxytryptamine-C2:0	Plants	FALSE	C2:0	Short
Aminoadipic acid-C2:0	Humans	TRUE	C2:0	Short
Aminoadipic acid-C2:0	Rodents	TRUE	C2:0	Short
Aminoadipic acid-C2:0	Microbes	FALSE	C2:0	Short
Aminoadipic acid-C2:0	Foods	FALSE	C2:0	Short
Aminoadipic acid-C2:0	Plants	TRUE	C2:0	Short
Amylamine-C2:0	Humans	TRUE	C2:0	Short
Amylamine-C2:0	Rodents	FALSE	C2:0	Short
Amylamine-C2:0	Microbes	FALSE	C2:0	Short
Amylamine-C2:0	Foods	FALSE	C2:0	Short
Amylamine-C2:0	Plants	FALSE	C2:0	Short
Arginine-C2:0	Humans	TRUE	C2:0	Short
Arginine-C2:0	Rodents	TRUE	C2:0	Short
Arginine-C2:0	Microbes	TRUE	C2:0	Short
Arginine-C2:0	Foods	FALSE	C2:0	Short
Arginine-C2:0	Plants	TRUE	C2:0	Short
Aspartic acid-C2:0	Humans	TRUE	C2:0	Short
Aspartic acid-C2:0	Rodents	TRUE	C2:0	Short
Aspartic acid-C2:0	Microbes	FALSE	C2:0	Short
Aspartic acid-C2:0	Foods	FALSE	C2:0	Short
Aspartic acid-C2:0	Plants	TRUE	C2:0	Short
Cadaverine-C2:0	Humans	TRUE	C2:0	Short
Cadaverine-C2:0	Rodents	TRUE	C2:0	Short
Cadaverine-C2:0	Microbes	TRUE	C2:0	Short
Cadaverine-C2:0	Foods	FALSE	C2:0	Short
Cadaverine-C2:0	Plants	TRUE	C2:0	Short
Cystathionine-C2:0	Humans	FALSE	C2:0	Short
Cystathionine-C2:0	Rodents	FALSE	C2:0	Short
Cystathionine-C2:0	Microbes	TRUE	C2:0	Short
Cystathionine-C2:0	Foods	FALSE	C2:0	Short
Cystathionine-C2:0	Plants	FALSE	C2:0	Short
Glutamic acid-C2:0	Humans	TRUE	C2:0	Short
Glutamic acid-C2:0	Rodents	TRUE	C2:0	Short
Glutamic acid-C2:0	Microbes	FALSE	C2:0	Short
Glutamic acid-C2:0	Foods	FALSE	C2:0	Short
Glutamic acid-C2:0	Plants	TRUE	C2:0	Short
Histamine-C2:0	Humans	TRUE	C2:0	Short
Histamine-C2:0	Rodents	TRUE	C2:0	Short
Histamine-C2:0	Microbes	FALSE	C2:0	Short
Histamine-C2:0	Foods	FALSE	C2:0	Short
Histamine-C2:0	Plants	FALSE	C2:0	Short
Histidine-C2:0	Humans	TRUE	C2:0	Short
Histidine-C2:0	Rodents	TRUE	C2:0	Short
Histidine-C2:0	Microbes	TRUE	C2:0	Short
Histidine-C2:0	Foods	TRUE	C2:0	Short
Histidine-C2:0	Plants	FALSE	C2:0	Short
Kynurenine-C2:0	Humans	TRUE	C2:0	Short
Kynurenine-C2:0	Rodents	TRUE	C2:0	Short
Kynurenine-C2:0	Microbes	TRUE	C2:0	Short
Kynurenine-C2:0	Foods	FALSE	C2:0	Short
Kynurenine-C2:0	Plants	FALSE	C2:0	Short
L-DOPA-C2:0	Humans	TRUE	C2:0	Short
L-DOPA-C2:0	Rodents	FALSE	C2:0	Short
L-DOPA-C2:0	Microbes	FALSE	C2:0	Short
L-DOPA-C2:0	Foods	FALSE	C2:0	Short
L-DOPA-C2:0	Plants	FALSE	C2:0	Short
Lysine-C2:0	Humans	TRUE	C2:0	Short
Lysine-C2:0	Rodents	TRUE	C2:0	Short
Lysine-C2:0	Microbes	TRUE	C2:0	Short
Lysine-C2:0	Foods	TRUE	C2:0	Short
Lysine-C2:0	Plants	FALSE	C2:0	Short
Methionine-C2:0	Humans	TRUE	C2:0	Short
Methionine-C2:0	Rodents	TRUE	C2:0	Short
Methionine-C2:0	Microbes	FALSE	C2:0	Short
Methionine-C2:0	Foods	TRUE	C2:0	Short
Methionine-C2:0	Plants	FALSE	C2:0	Short
N-acetylcadaverine-C2:0	Humans	TRUE	C2:0	Short
N-acetylcadaverine-C2:0	Rodents	TRUE	C2:0	Short
N-acetylcadaverine-C2:0	Microbes	FALSE	C2:0	Short
N-acetylcadaverine-C2:0	Foods	FALSE	C2:0	Short
N-acetylcadaverine-C2:0	Plants	TRUE	C2:0	Short
N-acetylornithine-C2:0	Humans	TRUE	C2:0	Short
N-acetylornithine-C2:0	Rodents	TRUE	C2:0	Short
N-acetylornithine-C2:0	Microbes	FALSE	C2:0	Short
N-acetylornithine-C2:0	Foods	FALSE	C2:0	Short
N-acetylornithine-C2:0	Plants	FALSE	C2:0	Short
N-acetylputrescine-C2:0	Humans	TRUE	C2:0	Short
N-acetylputrescine-C2:0	Rodents	TRUE	C2:0	Short
N-acetylputrescine-C2:0	Microbes	FALSE	C2:0	Short
N-acetylputrescine-C2:0	Foods	FALSE	C2:0	Short
N-acetylputrescine-C2:0	Plants	TRUE	C2:0	Short
Phenylalanine-C2:0	Humans	TRUE	C2:0	Short
Phenylalanine-C2:0	Rodents	TRUE	C2:0	Short
Phenylalanine-C2:0	Microbes	TRUE	C2:0	Short
Phenylalanine-C2:0	Foods	TRUE	C2:0	Short
Phenylalanine-C2:0	Plants	TRUE	C2:0	Short
Putrescine-C2:0	Humans	TRUE	C2:0	Short
Putrescine-C2:0	Rodents	TRUE	C2:0	Short
Putrescine-C2:0	Microbes	TRUE	C2:0	Short
Putrescine-C2:0	Foods	FALSE	C2:0	Short
Putrescine-C2:0	Plants	FALSE	C2:0	Short
Serine-C2:0	Humans	FALSE	C2:0	Short
Serine-C2:0	Rodents	FALSE	C2:0	Short
Serine-C2:0	Microbes	FALSE	C2:0	Short
Serine-C2:0	Foods	FALSE	C2:0	Short
Serine-C2:0	Plants	TRUE	C2:0	Short
Serotonin-C2:0	Humans	TRUE	C2:0	Short
Serotonin-C2:0	Rodents	TRUE	C2:0	Short
Serotonin-C2:0	Microbes	FALSE	C2:0	Short
Serotonin-C2:0	Foods	TRUE	C2:0	Short
Serotonin-C2:0	Plants	TRUE	C2:0	Short
Spermidine-C2:0	Humans	TRUE	C2:0	Short
Spermidine-C2:0	Rodents	TRUE	C2:0	Short
Spermidine-C2:0	Microbes	FALSE	C2:0	Short
Spermidine-C2:0	Foods	FALSE	C2:0	Short
Spermidine-C2:0	Plants	TRUE	C2:0	Short
Threonine/homoserine-C2:0	Humans	TRUE	C2:0	Short
Threonine/homoserine-C2:0	Rodents	TRUE	C2:0	Short
Threonine/homoserine-C2:0	Microbes	TRUE	C2:0	Short
Threonine/homoserine-C2:0	Foods	FALSE	C2:0	Short
Threonine/homoserine-C2:0	Plants	TRUE	C2:0	Short
Tryptamine-C2:0	Humans	TRUE	C2:0	Short
Tryptamine-C2:0	Rodents	FALSE	C2:0	Short
Tryptamine-C2:0	Microbes	FALSE	C2:0	Short
Tryptamine-C2:0	Foods	FALSE	C2:0	Short
Tryptamine-C2:0	Plants	FALSE	C2:0	Short
Tyramine-C2:0	Humans	TRUE	C2:0	Short
Tyramine-C2:0	Rodents	TRUE	C2:0	Short
Tyramine-C2:0	Microbes	FALSE	C2:0	Short
Tyramine-C2:0	Foods	TRUE	C2:0	Short
Tyramine-C2:0	Plants	TRUE	C2:0	Short
Tyrosine-C2:0	Humans	TRUE	C2:0	Short
Tyrosine-C2:0	Rodents	TRUE	C2:0	Short
Tyrosine-C2:0	Microbes	TRUE	C2:0	Short
Tyrosine-C2:0	Foods	TRUE	C2:0	Short
Tyrosine-C2:0	Plants	TRUE	C2:0	Short
Valine-C2:0	Humans	TRUE	C2:0	Short
Valine-C2:0	Rodents	TRUE	C2:0	Short
Valine-C2:0	Microbes	TRUE	C2:0	Short
Valine-C2:0	Foods	FALSE	C2:0	Short
Valine-C2:0	Plants	TRUE	C2:0	Short
2-phenethylamine-C20:0	Humans	FALSE	C20:0	Long
2-phenethylamine-C20:0	Rodents	FALSE	C20:0	Long
2-phenethylamine-C20:0	Microbes	FALSE	C20:0	Long
2-phenethylamine-C20:0	Foods	TRUE	C20:0	Long
2-phenethylamine-C20:0	Plants	FALSE	C20:0	Long
3-methoxytyramine-C20:0	Humans	FALSE	C20:0	Long
3-methoxytyramine-C20:0	Rodents	FALSE	C20:0	Long
3-methoxytyramine-C20:0	Microbes	FALSE	C20:0	Long
3-methoxytyramine-C20:0	Foods	TRUE	C20:0	Long
3-methoxytyramine-C20:0	Plants	TRUE	C20:0	Long
Alanine/Sarcosine-C20:0	Humans	FALSE	C20:0	Long
Alanine/Sarcosine-C20:0	Rodents	TRUE	C20:0	Long
Alanine/Sarcosine-C20:0	Microbes	FALSE	C20:0	Long
Alanine/Sarcosine-C20:0	Foods	FALSE	C20:0	Long
Alanine/Sarcosine-C20:0	Plants	FALSE	C20:0	Long
Amylamine-C20:0	Humans	FALSE	C20:0	Long
Amylamine-C20:0	Rodents	FALSE	C20:0	Long
Amylamine-C20:0	Microbes	FALSE	C20:0	Long
Amylamine-C20:0	Foods	TRUE	C20:0	Long
Amylamine-C20:0	Plants	TRUE	C20:0	Long
Leucine-C20:0	Humans	TRUE	C20:0	Long
Leucine-C20:0	Rodents	FALSE	C20:0	Long
Leucine-C20:0	Microbes	FALSE	C20:0	Long
Leucine-C20:0	Foods	FALSE	C20:0	Long
Leucine-C20:0	Plants	FALSE	C20:0	Long
Methionine-C20:0	Humans	FALSE	C20:0	Long
Methionine-C20:0	Rodents	TRUE	C20:0	Long
Methionine-C20:0	Microbes	FALSE	C20:0	Long
Methionine-C20:0	Foods	FALSE	C20:0	Long
Methionine-C20:0	Plants	FALSE	C20:0	Long
Serotonin-C20:0	Humans	TRUE	C20:0	Long
Serotonin-C20:0	Rodents	FALSE	C20:0	Long
Serotonin-C20:0	Microbes	TRUE	C20:0	Long
Serotonin-C20:0	Foods	TRUE	C20:0	Long
Serotonin-C20:0	Plants	TRUE	C20:0	Long
Tyramine-C20:0	Humans	FALSE	C20:0	Long
Tyramine-C20:0	Rodents	FALSE	C20:0	Long
Tyramine-C20:0	Microbes	FALSE	C20:0	Long
Tyramine-C20:0	Foods	FALSE	C20:0	Long
Tyramine-C20:0	Plants	TRUE	C20:0	Long
Leucine-C20:1	Humans	TRUE	C20:1	Long
Leucine-C20:1	Rodents	TRUE	C20:1	Long
Leucine-C20:1	Microbes	FALSE	C20:1	Long
Leucine-C20:1	Foods	FALSE	C20:1	Long
Leucine-C20:1	Plants	FALSE	C20:1	Long
Phenylalanine-C20:1	Humans	TRUE	C20:1	Long
Phenylalanine-C20:1	Rodents	TRUE	C20:1	Long
Phenylalanine-C20:1	Microbes	FALSE	C20:1	Long
Phenylalanine-C20:1	Foods	FALSE	C20:1	Long
Phenylalanine-C20:1	Plants	FALSE	C20:1	Long
Serotonin-C20:1	Humans	FALSE	C20:1	Long
Serotonin-C20:1	Rodents	FALSE	C20:1	Long
Serotonin-C20:1	Microbes	FALSE	C20:1	Long
Serotonin-C20:1	Foods	TRUE	C20:1	Long
Serotonin-C20:1	Plants	TRUE	C20:1	Long
Leucine-C20:2	Humans	TRUE	C20:2	Long
Leucine-C20:2	Rodents	TRUE	C20:2	Long
Leucine-C20:2	Microbes	FALSE	C20:2	Long
Leucine-C20:2	Foods	FALSE	C20:2	Long
Leucine-C20:2	Plants	FALSE	C20:2	Long
Phenylalanine-C20:2	Humans	TRUE	C20:2	Long
Phenylalanine-C20:2	Rodents	TRUE	C20:2	Long
Phenylalanine-C20:2	Microbes	FALSE	C20:2	Long
Phenylalanine-C20:2	Foods	FALSE	C20:2	Long
Phenylalanine-C20:2	Plants	FALSE	C20:2	Long
Tyramine-C20:2	Humans	TRUE	C20:2	Long
Tyramine-C20:2	Rodents	FALSE	C20:2	Long
Tyramine-C20:2	Microbes	FALSE	C20:2	Long
Tyramine-C20:2	Foods	FALSE	C20:2	Long
Tyramine-C20:2	Plants	FALSE	C20:2	Long
Arginine-C20:3	Humans	FALSE	C20:3	Long
Arginine-C20:3	Rodents	TRUE	C20:3	Long
Arginine-C20:3	Microbes	FALSE	C20:3	Long
Arginine-C20:3	Foods	FALSE	C20:3	Long
Arginine-C20:3	Plants	FALSE	C20:3	Long
Leucine-C20:3	Humans	TRUE	C20:3	Long
Leucine-C20:3	Rodents	TRUE	C20:3	Long
Leucine-C20:3	Microbes	FALSE	C20:3	Long
Leucine-C20:3	Foods	FALSE	C20:3	Long
Leucine-C20:3	Plants	FALSE	C20:3	Long
Methionine-C20:3	Humans	FALSE	C20:3	Long
Methionine-C20:3	Rodents	TRUE	C20:3	Long
Methionine-C20:3	Microbes	FALSE	C20:3	Long
Methionine-C20:3	Foods	FALSE	C20:3	Long
Methionine-C20:3	Plants	FALSE	C20:3	Long
Phenylalanine-C20:3	Humans	TRUE	C20:3	Long
Phenylalanine-C20:3	Rodents	TRUE	C20:3	Long
Phenylalanine-C20:3	Microbes	FALSE	C20:3	Long
Phenylalanine-C20:3	Foods	FALSE	C20:3	Long
Phenylalanine-C20:3	Plants	FALSE	C20:3	Long
Tyramine-C20:3	Humans	TRUE	C20:3	Long
Tyramine-C20:3	Rodents	FALSE	C20:3	Long
Tyramine-C20:3	Microbes	FALSE	C20:3	Long
Tyramine-C20:3	Foods	FALSE	C20:3	Long
Tyramine-C20:3	Plants	FALSE	C20:3	Long
Tyrosine-C20:3	Humans	FALSE	C20:3	Long
Tyrosine-C20:3	Rodents	TRUE	C20:3	Long
Tyrosine-C20:3	Microbes	FALSE	C20:3	Long
Tyrosine-C20:3	Foods	FALSE	C20:3	Long
Tyrosine-C20:3	Plants	FALSE	C20:3	Long
2-aminovaleric acid-C20:4	Humans	TRUE	C20:4	Long
2-aminovaleric acid-C20:4	Rodents	TRUE	C20:4	Long
2-aminovaleric acid-C20:4	Microbes	FALSE	C20:4	Long
2-aminovaleric acid-C20:4	Foods	FALSE	C20:4	Long
2-aminovaleric acid-C20:4	Plants	FALSE	C20:4	Long
2-phenethylamine-C20:4	Humans	TRUE	C20:4	Long
2-phenethylamine-C20:4	Rodents	FALSE	C20:4	Long
2-phenethylamine-C20:4	Microbes	TRUE	C20:4	Long
2-phenethylamine-C20:4	Foods	FALSE	C20:4	Long
2-phenethylamine-C20:4	Plants	FALSE	C20:4	Long
Arginine-C20:4	Humans	FALSE	C20:4	Long
Arginine-C20:4	Rodents	TRUE	C20:4	Long
Arginine-C20:4	Microbes	FALSE	C20:4	Long
Arginine-C20:4	Foods	TRUE	C20:4	Long
Arginine-C20:4	Plants	FALSE	C20:4	Long
GABA-C20:4	Humans	FALSE	C20:4	Long
GABA-C20:4	Rodents	TRUE	C20:4	Long
GABA-C20:4	Microbes	FALSE	C20:4	Long
GABA-C20:4	Foods	FALSE	C20:4	Long
GABA-C20:4	Plants	FALSE	C20:4	Long
Glutamic acid-C20:4	Humans	FALSE	C20:4	Long
Glutamic acid-C20:4	Rodents	FALSE	C20:4	Long
Glutamic acid-C20:4	Microbes	TRUE	C20:4	Long
Glutamic acid-C20:4	Foods	FALSE	C20:4	Long
Glutamic acid-C20:4	Plants	FALSE	C20:4	Long
Glycine-C20:4	Humans	FALSE	C20:4	Long
Glycine-C20:4	Rodents	TRUE	C20:4	Long
Glycine-C20:4	Microbes	FALSE	C20:4	Long
Glycine-C20:4	Foods	FALSE	C20:4	Long
Glycine-C20:4	Plants	FALSE	C20:4	Long
Histidine-C20:4	Humans	FALSE	C20:4	Long
Histidine-C20:4	Rodents	TRUE	C20:4	Long
Histidine-C20:4	Microbes	FALSE	C20:4	Long
Histidine-C20:4	Foods	TRUE	C20:4	Long
Histidine-C20:4	Plants	FALSE	C20:4	Long
Leucine-C20:4	Humans	TRUE	C20:4	Long
Leucine-C20:4	Rodents	TRUE	C20:4	Long
Leucine-C20:4	Microbes	FALSE	C20:4	Long
Leucine-C20:4	Foods	TRUE	C20:4	Long
Leucine-C20:4	Plants	FALSE	C20:4	Long
Lysine-C20:4	Humans	FALSE	C20:4	Long
Lysine-C20:4	Rodents	TRUE	C20:4	Long
Lysine-C20:4	Microbes	FALSE	C20:4	Long
Lysine-C20:4	Foods	TRUE	C20:4	Long
Lysine-C20:4	Plants	FALSE	C20:4	Long
Methionine-C20:4	Humans	FALSE	C20:4	Long
Methionine-C20:4	Rodents	TRUE	C20:4	Long
Methionine-C20:4	Microbes	FALSE	C20:4	Long
Methionine-C20:4	Foods	TRUE	C20:4	Long
Methionine-C20:4	Plants	FALSE	C20:4	Long
Phenylalanine-C20:4	Humans	TRUE	C20:4	Long
Phenylalanine-C20:4	Rodents	TRUE	C20:4	Long
Phenylalanine-C20:4	Microbes	FALSE	C20:4	Long
Phenylalanine-C20:4	Foods	TRUE	C20:4	Long
Phenylalanine-C20:4	Plants	FALSE	C20:4	Long
Taurine-C20:4	Humans	FALSE	C20:4	Long
Taurine-C20:4	Rodents	TRUE	C20:4	Long
Taurine-C20:4	Microbes	FALSE	C20:4	Long
Taurine-C20:4	Foods	TRUE	C20:4	Long
Taurine-C20:4	Plants	FALSE	C20:4	Long
Threonine/homoserine-C20:4	Humans	TRUE	C20:4	Long
Threonine/homoserine-C20:4	Rodents	TRUE	C20:4	Long
Threonine/homoserine-C20:4	Microbes	FALSE	C20:4	Long
Threonine/homoserine-C20:4	Foods	FALSE	C20:4	Long
Threonine/homoserine-C20:4	Plants	FALSE	C20:4	Long
Tryptamine-C20:4	Humans	TRUE	C20:4	Long
Tryptamine-C20:4	Rodents	FALSE	C20:4	Long
Tryptamine-C20:4	Microbes	FALSE	C20:4	Long
Tryptamine-C20:4	Foods	FALSE	C20:4	Long
Tryptamine-C20:4	Plants	FALSE	C20:4	Long
Tryptophan-C20:4	Humans	TRUE	C20:4	Long
Tryptophan-C20:4	Rodents	TRUE	C20:4	Long
Tryptophan-C20:4	Microbes	FALSE	C20:4	Long
Tryptophan-C20:4	Foods	FALSE	C20:4	Long
Tryptophan-C20:4	Plants	FALSE	C20:4	Long
Tyrosine-C20:4	Humans	FALSE	C20:4	Long
Tyrosine-C20:4	Rodents	TRUE	C20:4	Long
Tyrosine-C20:4	Microbes	FALSE	C20:4	Long
Tyrosine-C20:4	Foods	TRUE	C20:4	Long
Tyrosine-C20:4	Plants	FALSE	C20:4	Long
Glutamic acid-C21:0	Humans	TRUE	C21:0	Long
Glutamic acid-C21:0	Rodents	FALSE	C21:0	Long
Glutamic acid-C21:0	Microbes	FALSE	C21:0	Long
Glutamic acid-C21:0	Foods	FALSE	C21:0	Long
Glutamic acid-C21:0	Plants	FALSE	C21:0	Long
Leucine-C21:0	Humans	FALSE	C21:0	Long
Leucine-C21:0	Rodents	FALSE	C21:0	Long
Leucine-C21:0	Microbes	TRUE	C21:0	Long
Leucine-C21:0	Foods	FALSE	C21:0	Long
Leucine-C21:0	Plants	FALSE	C21:0	Long
Serotonin-C21:0	Humans	FALSE	C21:0	Long
Serotonin-C21:0	Rodents	FALSE	C21:0	Long
Serotonin-C21:0	Microbes	FALSE	C21:0	Long
Serotonin-C21:0	Foods	TRUE	C21:0	Long
Serotonin-C21:0	Plants	TRUE	C21:0	Long
Tryptamine-C21:0	Humans	FALSE	C21:0	Long
Tryptamine-C21:0	Rodents	FALSE	C21:0	Long
Tryptamine-C21:0	Microbes	FALSE	C21:0	Long
Tryptamine-C21:0	Foods	TRUE	C21:0	Long
Tryptamine-C21:0	Plants	FALSE	C21:0	Long
Tryptamine-C21:3	Humans	TRUE	C21:3	Long
Tryptamine-C21:3	Rodents	FALSE	C21:3	Long
Tryptamine-C21:3	Microbes	FALSE	C21:3	Long
Tryptamine-C21:3	Foods	FALSE	C21:3	Long
Tryptamine-C21:3	Plants	FALSE	C21:3	Long
2-phenethylamine-C22:0	Humans	FALSE	C22:0	Very long
2-phenethylamine-C22:0	Rodents	FALSE	C22:0	Very long
2-phenethylamine-C22:0	Microbes	FALSE	C22:0	Very long
2-phenethylamine-C22:0	Foods	TRUE	C22:0	Very long
2-phenethylamine-C22:0	Plants	TRUE	C22:0	Very long
3-methoxytyramine-C22:0	Humans	TRUE	C22:0	Very long
3-methoxytyramine-C22:0	Rodents	FALSE	C22:0	Very long
3-methoxytyramine-C22:0	Microbes	FALSE	C22:0	Very long
3-methoxytyramine-C22:0	Foods	TRUE	C22:0	Very long
3-methoxytyramine-C22:0	Plants	TRUE	C22:0	Very long
Amylamine-C22:0	Humans	FALSE	C22:0	Very long
Amylamine-C22:0	Rodents	FALSE	C22:0	Very long
Amylamine-C22:0	Microbes	FALSE	C22:0	Very long
Amylamine-C22:0	Foods	FALSE	C22:0	Very long
Amylamine-C22:0	Plants	TRUE	C22:0	Very long
GABA-C22:0	Humans	FALSE	C22:0	Very long
GABA-C22:0	Rodents	FALSE	C22:0	Very long
GABA-C22:0	Microbes	FALSE	C22:0	Very long
GABA-C22:0	Foods	TRUE	C22:0	Very long
GABA-C22:0	Plants	TRUE	C22:0	Very long
Serotonin-C22:0	Humans	TRUE	C22:0	Very long
Serotonin-C22:0	Rodents	FALSE	C22:0	Very long
Serotonin-C22:0	Microbes	FALSE	C22:0	Very long
Serotonin-C22:0	Foods	TRUE	C22:0	Very long
Serotonin-C22:0	Plants	TRUE	C22:0	Very long
Tryptamine-C22:0	Humans	TRUE	C22:0	Very long
Tryptamine-C22:0	Rodents	FALSE	C22:0	Very long
Tryptamine-C22:0	Microbes	FALSE	C22:0	Very long
Tryptamine-C22:0	Foods	TRUE	C22:0	Very long
Tryptamine-C22:0	Plants	TRUE	C22:0	Very long
Tyramine-C22:0	Humans	FALSE	C22:0	Very long
Tyramine-C22:0	Rodents	FALSE	C22:0	Very long
Tyramine-C22:0	Microbes	FALSE	C22:0	Very long
Tyramine-C22:0	Foods	TRUE	C22:0	Very long
Tyramine-C22:0	Plants	TRUE	C22:0	Very long
Leucine-C22:1	Humans	TRUE	C22:1	Very long
Leucine-C22:1	Rodents	FALSE	C22:1	Very long
Leucine-C22:1	Microbes	FALSE	C22:1	Very long
Leucine-C22:1	Foods	FALSE	C22:1	Very long
Leucine-C22:1	Plants	FALSE	C22:1	Very long
Serotonin-C22:1	Humans	FALSE	C22:1	Very long
Serotonin-C22:1	Rodents	FALSE	C22:1	Very long
Serotonin-C22:1	Microbes	FALSE	C22:1	Very long
Serotonin-C22:1	Foods	TRUE	C22:1	Very long
Serotonin-C22:1	Plants	TRUE	C22:1	Very long
Glutamic acid-C22:4	Humans	FALSE	C22:4	Very long
Glutamic acid-C22:4	Rodents	TRUE	C22:4	Very long
Glutamic acid-C22:4	Microbes	FALSE	C22:4	Very long
Glutamic acid-C22:4	Foods	FALSE	C22:4	Very long
Glutamic acid-C22:4	Plants	FALSE	C22:4	Very long
Phenylalanine-C22:4	Humans	TRUE	C22:4	Very long
Phenylalanine-C22:4	Rodents	TRUE	C22:4	Very long
Phenylalanine-C22:4	Microbes	FALSE	C22:4	Very long
Phenylalanine-C22:4	Foods	FALSE	C22:4	Very long
Phenylalanine-C22:4	Plants	FALSE	C22:4	Very long
Tyramine-C22:4	Humans	TRUE	C22:4	Very long
Tyramine-C22:4	Rodents	FALSE	C22:4	Very long
Tyramine-C22:4	Microbes	FALSE	C22:4	Very long
Tyramine-C22:4	Foods	FALSE	C22:4	Very long
Tyramine-C22:4	Plants	FALSE	C22:4	Very long
Serotonin-C23:0	Humans	TRUE	C23:0	Very long
Serotonin-C23:0	Rodents	FALSE	C23:0	Very long
Serotonin-C23:0	Microbes	FALSE	C23:0	Very long
Serotonin-C23:0	Foods	TRUE	C23:0	Very long
Serotonin-C23:0	Plants	TRUE	C23:0	Very long
Tryptamine-C23:0	Humans	FALSE	C23:0	Very long
Tryptamine-C23:0	Rodents	FALSE	C23:0	Very long
Tryptamine-C23:0	Microbes	FALSE	C23:0	Very long
Tryptamine-C23:0	Foods	TRUE	C23:0	Very long
Tryptamine-C23:0	Plants	TRUE	C23:0	Very long
Tyramine-C23:0	Humans	FALSE	C23:0	Very long
Tyramine-C23:0	Rodents	FALSE	C23:0	Very long
Tyramine-C23:0	Microbes	FALSE	C23:0	Very long
Tyramine-C23:0	Foods	TRUE	C23:0	Very long
Tyramine-C23:0	Plants	TRUE	C23:0	Very long
3-methoxytyramine-C24:0	Humans	FALSE	C24:0	Very long
3-methoxytyramine-C24:0	Rodents	FALSE	C24:0	Very long
3-methoxytyramine-C24:0	Microbes	FALSE	C24:0	Very long
3-methoxytyramine-C24:0	Foods	TRUE	C24:0	Very long
3-methoxytyramine-C24:0	Plants	TRUE	C24:0	Very long
Dopamine-C24:0	Humans	TRUE	C24:0	Very long
Dopamine-C24:0	Rodents	FALSE	C24:0	Very long
Dopamine-C24:0	Microbes	FALSE	C24:0	Very long
Dopamine-C24:0	Foods	TRUE	C24:0	Very long
Dopamine-C24:0	Plants	TRUE	C24:0	Very long
Serotonin-C24:0	Humans	TRUE	C24:0	Very long
Serotonin-C24:0	Rodents	FALSE	C24:0	Very long
Serotonin-C24:0	Microbes	FALSE	C24:0	Very long
Serotonin-C24:0	Foods	TRUE	C24:0	Very long
Serotonin-C24:0	Plants	TRUE	C24:0	Very long
Tryptamine-C24:0	Humans	TRUE	C24:0	Very long
Tryptamine-C24:0	Rodents	FALSE	C24:0	Very long
Tryptamine-C24:0	Microbes	FALSE	C24:0	Very long
Tryptamine-C24:0	Foods	TRUE	C24:0	Very long
Tryptamine-C24:0	Plants	TRUE	C24:0	Very long
Tryptophan-C24:0	Humans	FALSE	C24:0	Very long
Tryptophan-C24:0	Rodents	FALSE	C24:0	Very long
Tryptophan-C24:0	Microbes	FALSE	C24:0	Very long
Tryptophan-C24:0	Foods	TRUE	C24:0	Very long
Tryptophan-C24:0	Plants	TRUE	C24:0	Very long
Tyramine-C24:0	Humans	TRUE	C24:0	Very long
Tyramine-C24:0	Rodents	FALSE	C24:0	Very long
Tyramine-C24:0	Microbes	FALSE	C24:0	Very long
Tyramine-C24:0	Foods	TRUE	C24:0	Very long
Tyramine-C24:0	Plants	TRUE	C24:0	Very long
Serine-C24:1	Humans	FALSE	C24:1	Very long
Serine-C24:1	Rodents	TRUE	C24:1	Very long
Serine-C24:1	Microbes	TRUE	C24:1	Very long
Serine-C24:1	Foods	FALSE	C24:1	Very long
Serine-C24:1	Plants	FALSE	C24:1	Very long
Serotonin-C24:1	Humans	FALSE	C24:1	Very long
Serotonin-C24:1	Rodents	FALSE	C24:1	Very long
Serotonin-C24:1	Microbes	FALSE	C24:1	Very long
Serotonin-C24:1	Foods	TRUE	C24:1	Very long
Serotonin-C24:1	Plants	TRUE	C24:1	Very long
Dopamine-C25:0	Humans	TRUE	C25:0	Very long
Dopamine-C25:0	Rodents	FALSE	C25:0	Very long
Dopamine-C25:0	Microbes	FALSE	C25:0	Very long
Dopamine-C25:0	Foods	TRUE	C25:0	Very long
Dopamine-C25:0	Plants	TRUE	C25:0	Very long
