	ATTRIBUTE_diet	filename	MS_718	MS_614	MS_1557	MS_3957	MS_4136	MS_485	MS_4039	MS_9983	MS_840	MS_15981	MS_13814	MS_10645	MS_30185	MS_23517	MS_29852	MS_23461	MS_30388	MS_30838	MS_28632	MS_30065	MS_23805	MS_25563	MS_29013	MS_27931	MS_28897	MS_29738	MS_23556	MS_30215	MS_24526	MS_26131	MS_22498	MS_28514	MS_25616	MS_29459	MS_26934	MS_30091	MS_29005	MS_24489	MS_23873	MS_23840	MS_28750	MS_28944	MS_29727	MS_30179	MS_28483	MS_29435	MS_30085	MS_26700	MS_27625	MS_29509	MS_27861
349	HFD	SS355_RG4_01_7715	52.208973	0.0	3.2163987	127.29831000000001	12.362041	124.81993999999999	283.87296000000003	0.0	116.38736000000002	0.0	264.33865	115.78702	0.0	0.0	0.0	0.0	3.616619	0.0	0.0	0.0	53.431362	0.0	224.41	3.4429392999999995	65.5733	0.0	248.73677	0.0	19.821445	13.717581	0.0	0.0	0.0	272.61514	0.0	85.58201600000001	40.8491	447.98135	57.73720600000001	2.9013824	152.57935	0.0	0.0	0.0	0.0	80.821106	29.161238	3.1879902	9.000043	4.278020400000001	6.938257000000001
348	HFD	SS353_RG2_01_7713	45.677834000000004	0.0	2.871794	77.89746	2.6620703	137.2709	362.66556	0.0	282.56127999999995	0.0	523.0745	194.35695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.336365	0.0	169.87854	15.674979	21.148056	0.0	117.17549	0.0	49.700072999999996	61.719673	0.0	64.65481	0.0	306.42545	0.0	165.79736	53.398525	400.4042	47.624153	0.0	148.20518	0.0	0.0	0.0	41.138992	142.7665	57.81456	12.753214	12.18153	0.0	24.533653
356	HFD	SS365_RH2_01_7726	70.792175	0.0	2.836598	156.541	28.973259000000002	97.38401999999999	278.74692000000005	93.91041	145.50545	0.0	370.15072999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.26246999999999	0.0	123.7047	16.127567000000003	57.973026000000004	0.0	71.87822	2.7963257	9.966246	2.7896947999999995	0.0	26.107857	0.0	254.86292999999998	0.0	99.52414	0.0	210.00537000000003	67.9655	12.980458	230.22127999999998	0.0	0.0	0.0	0.0	44.535816	46.347595	6.758165400000001	23.238873	0.0	17.372677
347	HFD	SS332_RE5_01_7690	61.33071999999999	34.17201	5.8908760000000004	228.27205	6.774458999999999	96.67407	190.61365	0.0	241.9195	532.0930000000001	240.13275	0.0	0.0	0.0	0.0	0.0	114.60248	199.5631	248.12216	0.0	130.0369	0.0	890.5022	170.08063	472.73517000000004	0.0	191.3543	0.0	17.821175	28.660217	0.0	285.21283	93.84477	1596.5775	0.0	606.2099	426.16205	492.56942999999995	310.61	351.72598	454.32678	49.57732	99.630936	289.41757	73.422554	757.2913	198.17981	121.73633000000001	330.90137000000004	2.5966563	50.487536999999996
369	HFD	SS359_RG8_01_7719	88.202965	0.0	6.098472	137.56026	14.255932000000001	56.3069	186.02219	0.0	99.06368	0.0	350.01706	100.881516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.80957	49.771088	57.363580000000006	0.0	175.65877	0.0	74.384384	93.84318499999999	0.0	116.04151999999999	0.0	455.9995	0.0	380.05634	74.29181	330.64307	53.925713	44.899998	151.52017	10.000777000000001	0.0	35.871407	85.14952	208.64438	148.35321000000002	30.65855	22.700308	3.0687757	38.266518
373	HFD	SS370_RH7_01_7731	708.16046	0.0	93.6364	229.86906000000002	189.13383000000002	147.61088999999998	394.96994	126.86978	672.9775	0.0	407.98400000000004	0.0	0.0	0.0	0.0	12.507655999999999	25.330101000000003	0.0	410.46432000000004	0.0	0.0	0.0	639.6614	267.03992	737.64343	0.0	260.42783	0.0	133.5122	224.98492000000002	57.558673999999996	1445.1989	0.0	2988.837	0.0	94.79201	415.6198	525.19135	526.65955	64.31116	218.43307000000001	77.153336	53.72939	0.0	805.7018	1051.728	50.400771999999996	123.24631000000001	343.56800000000004	6.5542717	126.89968
429	HFD	SS416_RD8_01_7787	70.76768	0.0	16.789146	402.5548	0.0	199.78693	328.7311	123.53268999999999	135.95944	0.0	222.15929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.82771000000001	0.0	250.22372000000001	11.743242	83.35231999999999	0.0	231.10515	0.0	42.760967	6.827029	0.0	47.220295	0.0	321.83066	0.0	278.92562999999996	130.88983000000002	318.7036	125.07836999999999	16.732788	232.15048	38.963485999999996	0.0	0.0	0.0	90.59129	109.37661999999999	48.914436	23.502845999999998	3.32306	6.731078599999999
428	HFD	SS414_RD6_01_7785	52.74746	0.0	20.81684	666.2864	5.5235057	95.66125500000001	487.44434	184.51973	198.52071999999998	808.1215	777.90295	0.0	0.0	0.0	0.0	10.144681	0.0	0.0	197.96045	0.0	0.0	178.70656	395.3657	22.287436	190.709	0.0	226.45842000000002	0.0	60.270855000000005	63.659369999999996	69.704865	35.868126000000004	0.0	317.99875	3.2062072999999995	347.78442	190.11871000000002	259.06497	121.03981999999999	105.82626	125.7967	0.0	0.0	0.0	0.0	112.4325	153.98012	14.260260999999998	35.353603	0.0	6.314496
419	HFD	SS392_RB8_01_7759	40.103767	0.0	0.0	260.29073999999997	5.5475388	64.93806500000001	995.2545	0.0	77.339584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.06483	576.6611	478.34662000000003	135.9339	414.34805	0.0	254.45743	5.7509155	281.65295	798.0957	0.0	17.189068	181.30112	84.499664	3.6713753	210.45827999999997	260.6763	303.3377	226.1886	35.285683	267.4792	31.988895	0.0	0.0	0.0	293.60962	45.623226	168.38252	87.82345	0.0	36.086063
417	HFD	SS394_RB10_01_7761	12.710401	0.0	0.0	259.15472	0.0	21.345615	1082.0624	55.392452	104.426254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.95533999999998	0.0	274.5884	630.7827	254.95256	104.19986	242.98958	0.0	219.53238	0.0	614.5596	1548.0629	0.0	374.44208	0.0	756.7978	0.0	32.66813	129.8256	253.22974	140.14505	167.7369	204.28027	28.79203	0.0	0.0	194.31691	496.7104	31.072654999999997	79.776794	175.41103999999999	0.0	5.722843
410	HFD	SS413_RD5_01_7784	61.940495	0.0	48.739483	223.35284	98.76982	72.98363	534.9775400000001	154.73656	158.94743	0.0	513.1463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.05208	0.0	92.04822	0.0	274.8086	14.244495	200.70004	0.0	213.7984	0.0	31.988638	24.308311	81.9503	42.11264	0.0	394.29437	0.0	220.95777999999999	207.74678	345.37045	94.00828	91.21455	77.193794	0.0	0.0	0.0	143.5339	448.72128	197.99532	21.216248	46.439278	0.0	20.155499
398	HFD	SS393_RB9_01_7760	73.90448	0.0	0.0	120.40195	0.0	27.312497999999998	561.7253400000001	0.0	54.604362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.36973	0.0	69.293465	371.04425	196.54463	45.56333	99.80241	0.0	78.35619	0.0	192.19707	504.04965	0.0	66.69923399999999	0.0	512.9608	0.0	0.0	0.0	262.1423	183.52438	136.97933999999998	58.57741	0.0	0.0	0.0	0.0	164.96046	0.0	40.13746	30.824345	0.0	0.0
397	HFD	SS363_RG12_01_7723	136.18848	0.0	37.293446	300.75504	19.86065	100.53208000000001	1056.7054	79.05891	30.313513	0.0	0.0	0.0	0.0	0.0	0.0	74.002426	119.48031599999999	219.66662999999997	607.0105599999999	0.0	251.02237999999997	376.3327	2294.605	880.4417	1636.8929999999998	0.0	247.42867	14.059959	439.21802	831.1919	470.93262000000004	3845.8362	53.948080000000004	2606.7441	5.7024097000000005	217.60072000000002	877.3241	384.7088	234.07047000000003	232.23785	412.8333	28.699253000000002	216.01476	171.08305	1873.4902	2006.9216	274.60245	158.58951000000002	526.4785	2.6013612999999998	291.5751
395	HFD	SS415_RD7_01_7786	63.513940000000005	0.0	0.0	103.59084	31.907621000000002	62.45615	206.38132	0.0	97.930115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.107101	0.0	0.0	0.0	31.411346	0.0	9.628601	0.0	0.0	0.0	0.0	5.547251	0.0	44.961044	0.0	68.51151999999999	3.4603858	0.0	28.964959999999998	0.0	0.0	0.0	0.0	2.9255218999999997	4.1395845	3.6398888	0.0	0.0	2.721262
371	HFD	SS361_RG10_01_7721	261.57302999999996	0.0	109.95958	184.29222	44.486446	167.74983	313.13412	68.28871	197.06749	196.34015	783.1736	145.57341	0.0	0.0	0.0	4.708497	36.293459999999996	0.0	186.00183	0.0	0.0	0.0	301.26038	39.777718	338.8281	0.0	243.56444	0.0	62.854496	118.26338	0.0	171.72298	0.0	755.4521	0.0	92.298004	132.2909	376.73922999999996	108.98705	83.220505	88.99351999999999	0.0	0.0	19.03717	49.16717	290.45767	36.557865	32.98692	53.871235	2.5444508	30.977215
394	HFD	SS395_RB11_01_7762	13.166735000000001	0.0	0.0	60.845142	6.803733	12.286856	560.984	0.0	32.725845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.07271	760.2959	67.12489000000001	17.42625	31.117296000000003	0.0	45.861000000000004	0.0	417.16885	1071.736	0.0	64.04241999999999	0.0	199.40008999999998	0.0	0.0	0.0	76.94829	76.94829	11.288281	47.05805	0.0	0.0	0.0	0.0	72.721245	3.3863540000000003	37.224792	38.20448	0.0	3.4263362999999996
388	HFD	SS405_RC9_01_7773	23.68282	0.0	0.0	277.8177	19.79648	42.031933	291.66513	256.78604	281.32562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7379875	0.0	0.0	0.0	0.0	0.0	78.406494	18.560745	37.86158	0.0	123.66631000000001	0.0	14.784702	0.0	0.0	79.42903000000001	0.0	228.50592000000003	0.0	49.585274	0.0	150.09526	115.240326	27.298376	51.52012	0.0	0.0	0.0	0.0	52.99575	20.202911	13.436895000000002	10.308902999999999	2.6402330000000003	9.116531
387	HFD	SS402_RC6_01_7770	265.47632000000004	0.0	9.8203335	136.00799999999998	14.123342999999998	93.55188000000001	211.25758	0.0	184.09216	0.0	265.12277	0.0	0.0	0.0	0.0	3.2730246	0.0	0.0	0.0	0.0	0.0	0.0	52.490795	4.215823	45.52851	0.0	45.161229999999996	0.0	16.411789000000002	5.718925	0.0	0.0	0.0	93.90683	0.0	38.20731	0.0	66.46478	21.359211	0.0	22.714073000000003	0.0	0.0	0.0	0.0	21.310844	16.423374	17.732295999999998	5.522545	0.0	0.0
386	HFD	SS404_RC8_01_7772	581.8412	0.0	25.283821	198.74045	0.0	73.1498	266.3096	0.0	103.11506	0.0	105.04836999999999	0.0	0.0	0.0	0.0	11.6667595	0.0	0.0	0.0	0.0	0.0	0.0	107.28609499999999	4.657538	29.852278000000002	0.0	104.63668	0.0	25.915653	27.363346000000003	0.0	0.0	0.0	103.84517	0.0	73.52473	74.32881	92.37181	47.76534	0.0	55.562828	0.0	0.0	0.0	0.0	39.629020000000004	37.550315999999995	2.8444689999999997	2.8487248	2.6559353	3.3081436
384	HFD	SS406_RC10_01_7776	0.0	0.0	0.0	65.58919499999999	23.250874	28.317966	257.4525	132.62836000000001	81.14492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.8976	5.5955553	10.25435	0.0	26.251697999999998	0.0	19.315823	0.0	0.0	0.0	0.0	61.4485	0.0	49.92572	0.0	92.45674	61.801230000000004	20.833797	27.180172	0.0	0.0	0.0	0.0	32.060062	28.918194	18.850417999999998	32.881096	0.0	7.39842
381	HFD	SS397_RC1_01_7765	0.0	0.0	0.0	0.0	0.0	5.3456397	0.0	0.0	52.821476000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.11125	38.349464000000005	104.31571	0.0	22.370243	0.0	13.331660999999999	43.181521999999994	0.0	103.05078	0.0	599.3525	0.0	0.0	0.0	85.94801	19.613598	0.0	32.419342	0.0	0.0	0.0	0.0	184.14914	6.315856500000001	9.586895	18.236517000000003	0.0	2.8885560000000003
379	HFD	SS400_RC4_01_7768	261.4465	0.0	0.0	112.33706000000001	0.0	123.94511399999999	213.19328	0.0	39.571644	0.0	0.0	0.0	0.0	0.0	0.0	6.770892599999999	4.2185097	0.0	0.0	0.0	0.0	0.0	3.4556017	0.0	2.4486637000000004	0.0	35.37599	0.0	52.498096	35.660365999999996	0.0	0.0	0.0	16.485737	0.0	0.0	0.0	44.064285	17.676737	0.0	10.43068	0.0	0.0	0.0	0.0	7.8913965	3.0450406	3.2185162999999997	3.6414733	0.0	0.0
378	HFD	SS403_RC7_01_7771	170.74951000000001	0.0	4.635497	0.0	99.79275	61.184914	0.0	0.0	52.378876	0.0	167.81534	0.0	0.0	0.0	0.0	17.843002	0.0	0.0	0.0	0.0	0.0	0.0	49.161186	21.22264	44.395336	0.0	28.848082	0.0	13.14754	66.81466999999999	32.271465	60.338919999999995	0.0	132.38193	0.0	0.0	0.0	34.446777000000004	19.946995	0.0	24.581657	0.0	0.0	0.0	0.0	51.19891	5.735879	3.6679077000000007	13.690197	0.0	9.113208
374	HFD	SS358_RG7_01_7718	32.674194	0.0	4.062323999999999	141.00177	22.974651	117.6475	291.265	0.0	102.48244	0.0	0.0	70.56788	0.0	0.0	0.0	0.0	33.185684	76.29905	223.03056	0.0	51.52769	0.0	367.06155	252.49446	429.6855	0.0	191.99803	0.0	205.98062	349.1021	0.0	1116.0529	110.21844499999999	2430.387	0.0	58.780758	168.9552	440.12237999999996	263.22412	95.768555	136.75931	0.0	46.79823	0.0	596.6538	985.4169300000001	50.041725	118.778625	250.08305	3.5093637	213.89368
389	HFD	SS401_RC5_01_7769	207.11311	0.0	13.211998000000001	107.30376000000001	0.0	60.50065	282.60446	0.0	74.2331	0.0	0.0	0.0	0.0	0.0	0.0	9.131464	4.6638613	0.0	0.0	0.0	0.0	0.0	135.58885	3.1552534	54.470875	0.0	81.4356	0.0	35.932007	69.08797	61.181056999999996	0.0	0.0	160.7632	0.0	48.86574	42.518271999999996	102.0048	53.656418	28.421808000000002	41.31156	0.0	0.0	0.0	42.861183000000004	60.45945699999999	47.293921999999995	6.263795	35.32158	0.0	10.246661
346	HFD	SS349_RF10_01_7708	25.517951999999998	97.577446	8.66191	166.07951	50.8664	152.03648	695.1677	0.0	293.0779	0.0	630.4317599999999	93.97894000000001	0.0	0.0	0.0	0.0	3.8951445	0.0	0.0	0.0	72.58793	0.0	64.198006	39.276833	20.53194	0.0	121.70823	0.0	22.916065	101.62259	0.0	32.95114	0.0	234.9052	0.0	0.0	0.0	161.61101000000002	48.985237	23.191761	105.72567	0.0	0.0	0.0	0.0	98.609184	16.928043	18.72109	59.95635	0.0	3.4626959999999998
345	HFD	SS352_RG1_01_7712	33.993829999999996	0.0	2.8535022999999997	158.74223	7.9946866	200.74861	462.60175	87.52809	165.01946999999998	0.0	0.0	177.03601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.38055	0.0	192.1389	0.0	5.6913514	0.0	107.49558999999999	0.0	12.633497	15.797234	0.0	0.0	0.0	158.41926999999998	0.0	90.342316	42.21074	218.36487999999997	51.2039	6.1478763	84.76246	0.0	0.0	0.0	0.0	61.203880000000005	31.502234	6.102937	17.72834	0.0	4.122946
344	HFD	SS348_RF9_01_7707	32.490615999999996	0.0	0.0	0.0	5.4497633	185.34094	102.30956	0.0	145.08261000000002	0.0	439.5236	98.543625	32.22815	0.0	0.0	0.0	23.084703	67.146286	0.0	0.0	146.24786	0.0	198.59068	76.14575	87.8666	0.0	138.63141000000002	0.0	77.355576	68.69768499999999	0.0	0.0	48.140640000000005	430.54485999999997	0.0	148.56847	61.013096	325.1596	76.53989399999999	9.464383999999999	144.01625	0.0	0.0	72.92096	0.0	250.21873	72.05866999999999	6.803858	21.543865	4.171713	26.346952
310	HFD	SS314_RC11_01_7670	45.96031	0.0	0.0	64.50799599999999	0.0	87.58649	85.52691999999999	0.0	340.85373	0.0	279.86447000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.90467	18.586560000000002	51.294685	0.0	108.70588000000001	0.0	16.497383	0.0	0.0	114.12178	0.0	333.5406	0.0	87.732254	72.27571	79.24824	25.661495000000002	14.771949	38.975722999999995	0.0	0.0	0.0	68.3241	165.27434	48.93395	8.4629	18.286635999999998	2.687725	25.851997
309	HFD	SS313_RC10_01_7669	41.72825	0.0	0.0	38.31409	0.0	18.379488000000002	189.38472	0.0	83.01258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.81941	8.866732	23.736470999999998	0.0	90.23861	0.0	58.72963000000001	52.18752	0.0	47.681754999999995	0.0	74.312614	0.0	0.0	85.39268	30.260857	0.0	12.200467999999999	67.65613	0.0	0.0	0.0	41.030582	48.07219	17.378726999999998	3.6217842000000005	12.1859045	0.0	8.35133
308	HFD	SS297_RB6_01_7652	0.0	0.0	0.0	272.9119	0.0	7.875526400000001	607.7049	0.0	56.01835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.015415000000004	6.635323	13.059919	0.0	439.42883	0.0	23.176205	114.35543999999999	0.0	71.357506	0.0	187.32187	3.801587	0.0	282.8063	517.36835	261.31787	1521.3867	43.61023	0.0	0.0	0.0	737.8214	1185.7502	65.56555	300.0871	481.96932999999996	2.680295	14.157803
307	HFD	SS295_RB4_01_7650	0.0	0.0	0.0	221.88702	0.0	26.362170000000003	347.89105	0.0	78.53204000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.010674	0.0	14.184339999999999	0.0	63.812202	0.0	9.810976	0.0	0.0	38.220146	0.0	82.09487	0.0	0.0	90.4579	57.37644	27.454105	161.85255	191.14561	0.0	0.0	0.0	273.15518	346.6282	19.247768	302.06203999999997	419.06973	0.0	0.0
305	HFD	SS293_RB2_01_7648	0.0	0.0	0.0	266.0338	0.0	40.575462	437.0764	0.0	247.7715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.759706	4.221585299999999	19.854435000000002	0.0	30.24548	0.0	19.724216000000002	0.0	0.0	40.14222	0.0	125.980896	0.0	0.0	74.0766	72.04315	41.70476	204.63347	107.159454	0.0	0.0	0.0	447.96752999999995	745.43756	36.978836	229.38646	425.48825	0.0	0.0
304	HFD	SS271_RH1_01_7620	3474.2834	48.448532	1265.0048	504.9398	1496.4927	360.87515	878.7066699999999	283.6086	219.34436000000002	0.0	275.42537999999996	151.33243000000002	0.0	0.0	0.0	114.493164	10.408512	64.57361999999999	238.70002999999997	0.0	0.0	288.90097000000003	471.1579	66.641266	482.31494000000004	0.0	253.33919	24.3276	49.051196999999995	439.3325	211.61147999999997	342.28283999999996	0.0	1169.9009	0.0	319.4925	221.86142999999998	502.85388	150.2207	58.885536	88.38068	109.30945600000001	28.528708	63.304626	113.15666999999999	446.47165	137.20018000000002	28.172865	105.57363000000001	3.339573	30.424235999999997
303	HFD	SS303_RB12_01_7658	28.568737	0.0	2.647454	134.68642	77.27460500000001	28.775034	190.30719	0.0	72.265686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.54315	3.6599092000000004	6.6714964000000005	0.0	58.088646	0.0	22.98398	48.862797	0.0	0.0	0.0	81.2588	0.0	111.46158	0.0	58.32513	0.0	3.291208	27.638709999999996	0.0	0.0	0.0	0.0	51.164364	18.93444	38.886208	6.7966923999999995	0.0	3.2972064
302	HFD	SS276_RH6_01_7625	0.0	0.0	0.0	285.04537999999997	5.68211	23.105854	1089.6567	85.0174	88.258865	0.0	251.24004	0.0	0.0	0.0	0.0	0.0	2.5808678	0.0	0.0	0.0	0.0	0.0	134.49562	23.5599	64.76331	0.0	90.22175	0.0	34.746883000000004	156.29907	102.346	58.359984999999995	0.0	544.2073	0.0	52.179573	33.920868	104.2932	57.14014399999999	106.15006000000001	268.73932	0.0	0.0	0.0	71.068985	268.9472	39.355618	72.39732	115.50984	0.0	28.575743
311	HFD	SS285_RA6_01_7639	0.0	0.0	0.0	249.14395	0.0	15.465960999999998	365.0098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.984768	16.985382	11.263042	0.0	68.99674	0.0	11.630360000000001	33.748928	0.0	37.01084	89.63971	109.51369	0.0	0.0	31.438688	115.79925	72.61371	230.92317000000003	104.719696	0.0	0.0	0.0	238.3239	427.17565999999994	10.316139	194.57312	270.2231	0.0	2.692318
299	HFD	SS334_RE7_01_7692	19.21454	0.0	0.0	84.2511	0.0	40.520140000000005	388.2771	0.0	245.13188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.964952	0.0	0.0	0.0	54.05353	0.0	39.385185	0.0	20.861223000000003	0.0	11.436833	0.0	8.204434	8.258989	0.0	0.0	0.0	78.79396	0.0	0.0	0.0	10.941153	0.0	0.0	34.367683	0.0	0.0	0.0	0.0	52.470013	13.619179	3.157248	14.857928	0.0	0.0
297	HFD	SS287_RA8_01_7641	0.0	0.0	0.0	257.66446	0.0	20.076529999999998	577.5876	0.0	24.943323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.113144000000002	24.112114000000002	62.753593	0.0	66.73061	0.0	15.405474	0.0	0.0	124.524185	0.0	226.4849	0.0	0.0	170.26529	168.26953	120.87315	428.6292	205.06932	0.0	0.0	0.0	1036.5164	1062.9628	58.61519200000001	461.1533	640.7602	0.0	11.494974000000001
296	HFD	SS278_RH8_01_7627	38.341114000000005	0.0	0.0	258.76047	0.0	169.52643999999998	398.1678	99.08301	122.60073999999999	0.0	355.19622999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.52146	2.9878807000000003	9.997225	0.0	127.98488600000002	0.0	55.820187	105.224625	0.0	0.0	0.0	154.0593	0.0	96.11771999999999	0.0	174.50652	125.13892	138.33188	61.306183	0.0	0.0	0.0	43.420612	66.42198	36.79052	66.64742	47.122887	0.0	17.941635
295	HFD	SS300_RB9_01_7655	52.087759999999996	0.0	3.0167507999999996	91.41332	76.160324	78.01248000000001	91.57019	0.0	149.61303999999998	0.0	306.6635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.441113	0.0	24.072842	0.0	90.07857	0.0	42.566757	44.260315000000006	0.0	0.0	0.0	34.820194	0.0	65.69409	0.0	78.71191	2.4911354	52.267323	38.204570000000004	8.915792	0.0	0.0	0.0	8.830625999999999	28.13295	14.787228	7.5797553	0.0	5.888162599999999
294	HFD	SS289_RA10_01_7643	0.0	0.0	0.0	172.43607	0.0	18.743927	454.90027000000003	0.0	15.799745000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.949569	0.0	10.815622	0.0	139.26604	0.0	4.0837708	0.0	0.0	65.763626	0.0	115.33888	0.0	0.0	122.07175	218.8067	149.69565	448.93906	42.159695	0.0	0.0	0.0	555.8295	732.9053	48.240265	211.52237000000002	318.1212	0.0	3.288086
293	HFD	SS306_RC3_01_7662	18.1095	0.0	0.0	35.474613	0.0	89.985	0.0	0.0	101.527176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.67279	13.66666	46.16818	0.0	99.62718000000001	0.0	35.431236	53.962288	0.0	92.40115	0.0	268.3415	0.0	0.0	0.0	60.35697	0.0	5.5873756	66.83455	0.0	0.0	0.0	65.19872	94.03955	48.37957	10.853794	21.570755	0.0	9.790461
292	HFD	SS308_RC5_01_7664	67.39242	0.0	0.0	117.38311000000002	0.0	39.77953	396.59537	0.0	63.221256000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.06212	11.444604	15.01255	0.0	70.48846400000001	0.0	26.201344	24.597154999999997	0.0	67.52431999999999	0.0	64.00989	0.0	44.513023	0.0	66.78284000000001	12.977474	16.825924	73.56291999999999	0.0	0.0	0.0	40.517165999999996	35.394890000000004	25.861662	6.5041747	14.751203	0.0	5.6315846
291	HFD	SS291_RA12_01_7645	0.0	0.0	0.0	157.95854	0.0	4.1410527	336.05422999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1630225	0.0	2.9551077	0.0	33.813835	0.0	5.8106230000000005	0.0	0.0	0.0	0.0	24.356673999999998	0.0	0.0	0.0	45.636925	30.37627	113.83478500000001	33.422657	0.0	0.0	0.0	194.28008	206.41003	14.276212	119.0309	151.90508	0.0	0.0
290	HFD	SS305_RC2_01_7661	63.766999999999996	0.0	3.0364141	74.80643	23.414501	125.23038000000001	0.0	0.0	309.3553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.07764	10.011383	82.02660999999999	0.0	69.1254	0.0	69.00783	47.974309999999996	42.11005	0.0	0.0	171.2068	0.0	0.0	0.0	71.27345	0.0	0.0	48.97355	0.0	0.0	0.0	0.0	78.595345	7.849117	3.0505352	10.022419000000001	0.0	3.2454424
298	HFD	SS279_RH9_01_7628	0.0	0.0	0.0	274.0467	0.0	99.03184499999999	476.64334	0.0	77.94039000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.505272	2.797721	3.1326652000000004	0.0	359.21924	0.0	6.841376299999999	52.089653000000006	0.0	63.146390000000004	0.0	107.78546999999999	0.0	0.0	118.25601	499.48508	362.20898	1129.5828	35.759018	0.0	0.0	0.0	537.64215	560.18524	43.756863	212.09245	331.25635	0.0	7.718641000000001
312	HFD	SS312_RC9_01_7668	94.93913	0.0	27.360735	87.63552	0.0	80.59276	273.61646	0.0	154.94547	0.0	0.0	0.0	0.0	0.0	0.0	3.1673120999999997	0.0	0.0	0.0	0.0	0.0	0.0	79.54181	24.797613000000002	36.13748	0.0	115.86842	0.0	26.131408999999998	35.472015	0.0	78.07112	0.0	216.94981	0.0	0.0	0.0	229.63702	0.0	53.97367	68.1469	0.0	0.0	0.0	115.38472	82.80487	17.01622	39.972706	43.31997	0.0	20.986275
313	HFD	SS309_RC6_01_7665	35.10562	0.0	0.0	86.26581	0.0	38.90475	676.2407	0.0	180.40523000000002	0.0	339.6744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.23779	15.513278	41.33895	0.0	217.96176	0.0	8.550735000000001	0.0	101.56893000000001	88.85661999999999	0.0	64.50188	2.4934545	73.22876	45.61801	85.86081999999999	0.0	38.512314	92.95904499999999	0.0	0.0	0.0	82.19136999999999	33.501793	38.157447999999995	13.985241	5.8994007	0.0	3.1543607999999996
314	HFD	SS296_RB5_01_7651	28.037426	0.0	9.880486999999999	84.91015	166.58301	155.32225	429.74374000000006	0.0	155.30716999999999	0.0	256.39697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223.81575	0.0	216.71422	257.79138	631.7214	52.782074	98.68216	0.0	270.9945	0.0	99.62581	194.59458999999998	161.05706999999998	196.23604	0.0	729.9681400000001	2.5820866000000002	489.79877	214.64802999999998	315.76122999999995	73.34869	198.96822	326.27954	0.0	0.0	0.0	62.321377000000005	310.7006	175.64923000000002	44.100075	100.53872	12.253769	47.718070000000004
