	ATTRIBUTE_antibiotics_YN	filename	MS_718	MS_614	MS_1557	MS_3957	MS_4136	MS_485	MS_4039	MS_9983	MS_840	MS_15981	MS_13814	MS_10645	MS_30185	MS_23517	MS_29852	MS_23461	MS_30388	MS_30838	MS_28632	MS_30065	MS_23805	MS_25563	MS_29013	MS_27931	MS_28897	MS_29738	MS_23556	MS_30215	MS_24526	MS_26131	MS_22498	MS_28514	MS_25616	MS_29459	MS_26934	MS_30091	MS_29005	MS_24489	MS_23873	MS_23840	MS_28750	MS_28944	MS_29727	MS_30179	MS_28483	MS_29435	MS_30085	MS_26700	MS_27625	MS_29509	MS_27861
55	No	SS48_RD12_01_7359	135.12518	0.0	44.060707	74.65701999999999	52.76525	82.3594	365.5259	0.0	90.53596999999999	0.0	0.0	0.0	0.0	0.0	0.0	5.410225	0.0	0.0	0.0	0.0	617.09845	1376.53	314.6749	30.178669	29.283188	0.0	88.09723000000001	0.0	1172.2148	4170.1025	0.0	0.0	0.0	89.52888	0.0	149.82323	42.998867	74.65273	259.32315	594.1695599999999	172.23233000000002	28.469690000000003	0.0	0.0	0.0	43.635952	47.802279999999996	29.675285	23.907051	0.0	27.269965999999997
79	No	SS120_RC3_01_7446	22.434336	0.0	0.0	0.0	0.0	25.726202	0.0	0.0	87.093765	0.0	186.7946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.986304999999998	0.0	2.7130669999999997	0.0	24.674778	0.0	0.0	0.0	0.0	0.0	0.0	6.423025	0.0	0.0	0.0	20.185478	9.9085655	16.28245	41.262695	0.0	0.0	0.0	0.0	2.9823732000000005	0.0	11.00274	0.0	0.0	0.0
80	No	SS39_RD3_01_7349	0.0	0.0	6.9475050000000005	53.47500600000001	25.078395999999998	49.626587	357.66504	0.0	152.34793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.68113	161.99173000000002	124.874435	0.0	0.0	330.97305	729.57495	151.81673999999998	416.76800000000003	0.0	265.5397	0.0	77.818375	158.0858	33.66467	243.32558999999998	16.743927	1587.9117	2.516261	104.855316	338.8196	346.49313	321.87494	566.0796	299.13327000000004	0.0	35.520171999999995	85.17286999999999	356.49683	779.3606599999999	82.68298	52.92395	184.08487	2.801466	90.94452
85	No	SS82_RG10_01_7397	113.69698999999999	0.0	9.049947999999999	318.3615	7.3959675	28.768608	634.58887	161.18262	420.38647000000003	263.16742	181.15044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.6202	482.64667000000003	279.1468	13.482054999999999	30.114320000000003	0.0	76.13365999999999	0.0	489.27823	1292.463	0.0	84.67862	0.0	255.51358	0.0	115.78833	81.280754	121.46516399999999	121.46516399999999	101.66605	21.747288	0.0	0.0	30.026627	106.142624	161.21368	46.198753	42.99426	105.52545	0.0	15.7156315
86	No	SS108_RB3_01_7433	99.90548000000001	0.0	14.353491	59.19846999999999	7.205509700000001	161.48622	86.68325	0.0	131.4913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3270645	3.0337944	17.503607000000002	0.0	69.67008	0.0	6.8331729999999995	0.0	0.0	0.0	0.0	47.32666	0.0	0.0	0.0	65.878006	65.878006	56.6045	90.69429000000001	0.0	0.0	0.0	62.6754	120.33572	61.08916	12.172417	27.922832	0.0	21.296185
107	No	SS78_RG6_01_7393	114.43097	0.0	2.767075	97.43799	4.032999	168.82457	479.79477	41.479713000000004	96.42891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1449.6279	3753.5337	691.6282	23.137852	20.099583	0.0	130.20993	0.0	2363.6426	8606.322	32.734997	0.0	25.359773999999998	63.20474	0.0	62.848824	0.0	241.20817999999997	245.92084	139.82686999999999	33.164406	0.0	0.0	0.0	0.0	55.041830000000004	33.387993	24.110321	57.573437	0.0	10.799261
106	No	SS109_RB4_01_7434	64.98315	36.910507	0.0	60.475719999999995	9.205561	77.61905	326.65555	0.0	160.11227	0.0	503.78122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.56152	0.0	98.55879	50.77785	68.50503499999999	0.0	112.85701	0.0	102.87668599999999	153.10544	91.55547	139.03993	0.0	308.26874	0.0	105.95893000000001	76.32595	162.44797	165.96275	88.5794	247.54605	30.847309999999997	0.0	0.0	120.39951	177.4577	93.2474	62.92893	24.856346	3.635025	23.606585
105	No	SS99_RA6_01_7423	57.054577	0.0	5.406769799999999	66.58124000000001	0.0	40.85498	547.7709	0.0	111.48364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2473726000000003	0.0	207.2207	0.0	387.54022000000003	1268.4443	904.4487	284.69376	372.67944	0.0	148.16368	5.641646	594.90906	2299.0083	145.10246	288.4864	83.82712	1091.9816	3.183484	260.78992	350.52005	304.59537	243.69547999999998	289.59955	199.78972	47.360867	0.0	50.529118	133.09805	666.12585	165.49573999999998	127.8553	165.97636	0.0	127.36166999999999
104	No	SS138_RD9_01_7465	23.550207	20.660695999999998	0.0	0.0	2.9820597	29.909755999999998	157.58383	0.0	100.9036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.11333	33.994873	34.928515999999995	0.0	39.45262	0.0	18.657907	0.0	0.0	67.8427	0.0	182.33685	0.0	73.96939	0.0	26.621468	36.29181	10.43851	34.009914	0.0	0.0	0.0	0.0	40.648212	12.598203999999999	2.532175	3.0436072	0.0	2.8300786
102	No	SS122_RC5_01_7448	49.840252	24.100655	5.0617849999999995	48.949220000000004	23.340466	69.46996999999999	100.39504000000001	0.0	384.9976	0.0	450.01077000000004	0.0	0.0	0.0	0.0	0.0	7.85573	0.0	142.69199	0.0	0.0	0.0	510.7372	94.83894000000001	439.26892000000004	0.0	106.725	18.164326000000003	12.426283999999999	0.0	67.11492	561.3430000000001	0.0	2811.475	0.0	155.73927	281.76232999999996	108.03831000000001	100.432976	61.14314	259.96875	0.0	44.980206	58.878613	317.22174	887.7465	92.82014000000001	24.599747	164.42302	9.439366999999999	98.095085
100	No	SS83_RG11_01_7398	23.338472	41.26789	33.41535	53.123540000000006	49.315647	42.026814	602.447	0.0	227.3521	0.0	171.20991999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.735825	0.0	411.2594	908.1906	608.6583	49.214867	32.433743	0.0	87.32249	0.0	736.51263	2083.9983	62.788063	96.11873	0.0	144.69391000000002	0.0	155.36057	69.10734599999999	134.53357	137.99527	8.543702	127.26056000000001	21.781334	0.0	22.397062	41.78495	47.701103	61.805780000000006	31.45396	38.781643	0.0	33.669807
99	No	SS92_RH8_01_7409	260.54602	58.197956000000005	91.95806999999999	163.51752	3.0771968	143.64061	296.1738	40.700607	380.5002	0.0	656.2572	0.0	0.0	0.0	0.0	14.911151	13.238751999999998	37.853415999999996	75.64419000000001	0.0	0.0	0.0	204.51933	59.486346999999995	136.93983	0.0	125.05815	3.963853	78.42838	94.098656	44.209167	167.93765	0.0	539.2665400000001	0.0	89.30346999999999	93.206436	124.373116	128.92427	69.4869	90.21500999999999	0.0	0.0	0.0	161.40242	292.69802999999996	61.2726	27.031378000000004	54.21479	0.0	39.512276
53	No	SS30_RC6_01_7339	11.182751	0.0	2.744995	46.477634	5.647000299999999	90.04016	393.7088	0.0	131.15991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.58264	0.0	70.42797	324.05508	265.08466	31.340225	60.946274	0.0	216.17142	0.0	153.6941	431.0041	79.768936	123.95642	0.0	612.7019700000001	0.0	137.5353	91.08292	382.3711	374.7515	178.34708	67.25318	19.29445	0.0	0.0	84.74574	201.50795	53.197968	18.677856	54.601135	3.635069	36.183857
98	No	SS124_RC7_01_7450	0.0	0.0	0.0	33.037624	7.126409	35.913574	66.86046999999999	0.0	176.40888999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.866394	0.0	8.393602	0.0	38.06705	0.0	7.0911446	0.0	0.0	0.0	0.0	105.73714	0.0	0.0	0.0	61.090412	61.090412	36.154957	52.88044	0.0	0.0	0.0	0.0	99.28837	40.125412	4.224373	19.647291	0.0	2.8417168
94	No	SS95_RA2_01_7419	0.0	0.0	0.0	61.22922	3.9197580000000003	20.621674	455.37363	0.0	43.417805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.59392000000003	989.18256	249.11057000000002	29.485146000000004	98.68326	0.0	108.14531000000001	0.0	339.68976000000004	1259.4802	0.0	34.916855	265.3137	401.18213	0.0	100.03039	120.60355	78.27701	78.27701	69.02421	63.585747	0.0	0.0	0.0	22.349111999999998	163.24203	18.544468	7.8290353	32.157703000000005	3.1522665	15.854235000000001
203	No	SS189_RA3_01_7531	0.0	0.0	2.7507172000000004	267.97107	14.155842000000002	81.6586	1073.4576	100.77319	109.51745600000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.665575	0.0	0.0	0.0	448.38858	584.8915400000001	677.3532	83.28442	141.2283	0.0	307.60168	0.0	465.47275	1276.8818	136.2523	222.394	0.0	911.02075	0.0	442.85895	264.23508	366.83557	0.0	609.635	203.6665	70.091576	0.0	0.0	26.067747	432.9158	126.71564	120.95517	43.88108	18.279089000000003	41.356320000000004
92	No	SS65_RF5_01_7378	9.174164	0.0	0.0	52.068709999999996	3.4611672999999996	35.1181	505.091	0.0	61.282463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.54658999999998	358.87637	204.24701000000002	17.996952	8.74869	0.0	103.598816	0.0	227.18727	643.9854	0.0	21.709705	26.818035	65.06058	0.0	91.7867	47.758644	206.88123000000002	207.82986	117.57071	39.05087	26.121674	0.0	0.0	26.331936	71.86531	37.766636	65.06638000000001	54.881980000000006	0.0	14.541277
91	No	SS64_RF4_01_7377	7.840507000000001	0.0	0.0	63.33596800000001	2.770193	25.418451	549.1423	0.0	52.344418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.92628500000001	434.3637	500.37262000000004	45.40333	18.177328	0.0	90.14834	0.0	176.77266	628.0185	0.0	0.0	71.16544	39.855129999999996	5.6338672999999995	90.76508000000001	48.972570000000005	138.11116	151.10678000000001	81.93063000000001	41.18432	0.0	0.0	0.0	18.219273	39.113859999999995	41.476917	40.53109	9.915582	0.0	20.251625
90	No	SS123_RC6_01_7449	0.0	0.0	0.0	0.0	0.0	49.613440000000004	0.0	0.0	182.33101000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.209587	0.0	0.0	0.0	5.8583746	0.0	3.0393867	0.0	28.149477	0.0	0.0	15.5902	0.0	45.03264	0.0	5.252611	0.0	0.0	36.50477	0.0	0.0	0.0	0.0	8.315187	15.426860999999999	0.0	0.0	0.0	0.0
88	No	SS96_RA3_01_7420	0.0	0.0	0.0	0.0	12.10641	26.23293	181.77805	0.0	29.842302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.97098000000001	6.0583386	80.85385	0.0	15.453806	0.0	68.882675	68.46805	0.0	71.14116	0.0	553.55444	0.0	0.0	0.0	36.97526	32.080315	17.668127	36.485657	0.0	0.0	0.0	0.0	169.15332	9.675635	0.0	17.611359	0.0	11.904349
87	No	SS102_RA9_01_7426	99.6701	0.0	0.0	37.9446	0.0	44.73963	218.61836	0.0	321.4265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.90315	17.494999	27.890684000000004	0.0	93.61165	0.0	122.57455	217.15583999999998	0.0	113.61613500000001	0.0	325.6252	0.0	85.24374	116.12256000000001	142.8531	146.21457	85.3277	44.257114	0.0	0.0	0.0	105.74922	210.14055	73.81149	15.394112	25.167965	0.0	33.049805
95	No	SS97_RA4_01_7421	66.20209	0.0	4.412478	360.96216	0.0	45.232490000000006	313.98273	98.28945	193.31133	0.0	243.22997	0.0	0.0	0.0	0.0	0.0	3.3169851	0.0	194.47942	0.0	0.0	0.0	443.32034000000004	218.3124	417.1188	0.0	142.61908	0.0	127.74018000000001	142.08046000000002	71.84116999999999	1122.4568	0.0	2325.4246	0.0	114.073875	181.95816000000002	169.27202	111.35151	19.356464000000003	131.72095	84.377045	0.0	0.0	447.17114000000004	651.68463	54.75983000000001	65.4612	151.85002	0.0	143.44898999999998
110	No	SS117_RB12_01_7442	43.647552000000005	0.0	0.0	65.01503000000001	0.0	76.58508	348.90704	0.0	193.28273000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2085056	0.0	0.0	0.0	0.0	0.0	279.8877	35.311928	244.14145	0.0	83.13361	0.0	87.67687	238.76334	0.0	144.33684	0.0	1044.4481	0.0	59.850669999999994	145.65868	135.09163	121.84171	108.71132	54.491398	39.549763	0.0	0.0	186.73674	467.33243	48.95556	47.509228	87.89862	0.0	32.310959999999994
50	No	SS27_RC3_01_7336	5251.6475	48.039120000000004	412.93076	424.0996	0.0	385.86694	612.74506	253.92293999999998	594.4908	304.59634	183.23148999999998	53.684734	0.0	0.0	0.0	62.661590000000004	0.0	0.0	80.59945	0.0	780.2581	2785.4829999999997	418.54944	45.254670000000004	39.824856	0.0	299.72266	0.0	1972.0679	4897.6147	48.276534999999996	123.374664	0.0	275.24817	0.0	148.19968	169.08052	493.1669	470.10375999999997	284.8705	197.3573	0.0	0.0	0.0	229.41771	245.43135	90.76559	52.83647	121.79506	0.0	31.247412
46	No	SS81_RG9_01_7396	28.738007	56.742268	0.0	43.23302	3.0898790000000003	67.68734	51.704494	0.0	115.87173500000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7022686	0.0	0.0	0.0	0.0	0.0	62.872707	14.26701	47.853256	0.0	34.99147	0.0	14.398553	0.0	0.0	32.27913	0.0	135.75964	0.0	0.0	0.0	28.032574	28.032574	3.4090796	16.425144	0.0	0.0	0.0	47.42035	63.69865	9.220058	22.344866	34.174507	0.0	9.651067999999999
16	No	SS3_RA3_01_7307	0.0	0.0	2.6438327	22.138681	2.4865541	21.387085	307.2972	0.0	76.17161999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.13635	823.8546	36.76661	6.376821	5.70956	0.0	69.99602	0.0	371.25397000000004	820.817	48.347263	0.0	0.0	50.870632	0.0	0.0	0.0	100.75341999999999	102.45911	239.9556	15.341457	0.0	0.0	0.0	0.0	10.702638	5.469442	12.524178	9.510324	0.0	7.536150500000001
14	No	SS14_RB2_01_7322	20.778809	50.59818	4.0148325	46.12918	10.850985000000001	15.888031	71.765625	0.0	166.80933000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.36603000000001	11.3846245	24.011892	0.0	18.781023	0.0	26.635483	92.35303	0.0	63.485319999999994	0.0	187.69361999999998	0.0	46.8386	36.507557	42.409634000000004	42.409634000000004	29.180868	25.915777	0.0	0.0	0.0	49.76615	70.49501	22.053804	9.924553	35.24183	0.0	15.222979
13	No	SS32_RC8_01_7341	0.0	0.0	0.0	0.0	0.0	30.901790000000002	91.71497	0.0	26.86004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.311355	32.413677	0.0	0.0	0.0	2.4923439999999997	0.0	0.0	0.0	6.6387149999999995	6.6387149999999995	0.0	2.6049752	0.0	0.0	0.0	0.0	0.0	0.0	2.6244278	0.0	0.0	0.0
12	No	SS34_RC10_01_7343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.647682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.256496000000002	4.1974974000000005	4.365921	0.0	29.162290000000002	0.0	2.9747093	0.0	0.0	0.0	0.0	44.108917	0.0	24.301262	0.0	24.169456	8.552531	3.4485172999999993	21.075245000000002	0.0	0.0	0.0	0.0	21.016545999999998	17.15551	2.617218	3.5918660000000004	0.0	3.7647038
11	No	SS36_RC12_01_7345	0.0	0.0	0.0	0.0	0.0	14.238535999999998	0.0	0.0	36.755386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.424971	0.0	0.0	0.0	9.28745	0.0	2.899971	0.0	0.0	0.0	0.0	15.782207999999999	0.0	0.0	0.0	14.355053	7.916582000000001	0.0	3.5655956	0.0	0.0	0.0	0.0	10.086158	0.0	0.0	0.0	0.0	3.8548449999999996
10	No	SS33_RC9_01_7342	57.78773	19.092838	0.0	0.0	0.0	9.636389999999999	0.0	0.0	57.578514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.465517	0.0	7.107375599999999	0.0	10.671597	0.0	0.0	0.0	33.01522	0.0	0.0	39.939346	0.0	0.0	0.0	14.408766	3.6201067000000005	0.0	4.1018667	0.0	0.0	0.0	0.0	15.3149	6.874795	0.0	0.0	0.0	0.0
9	No	SS22_RB10_01_7330	220.80807000000001	0.0	33.429	47.096844	0.0	60.988119999999995	40.003075	0.0	46.73808	0.0	0.0	0.0	0.0	0.0	0.0	21.754234	11.138608999999999	39.06884	61.96485	0.0	0.0	0.0	271.1951	65.813644	201.34897	0.0	48.58215	5.7000732	30.69503	0.0	0.0	506.20227	0.0	1398.2814	0.0	28.096072999999997	89.93191	93.02991999999999	96.63790999999999	40.361465	48.346745	0.0	21.285973000000002	0.0	175.88596	448.4036	22.619068	35.845837	111.90553	0.0	55.461796
8	No	SS21_RB9_01_7329	899.5377	0.0	182.50716	51.519806	35.790634000000004	85.10497	47.286198	0.0	78.314926	0.0	0.0	0.0	0.0	0.0	0.0	7.28443	0.0	0.0	0.0	0.0	0.0	0.0	33.52962	2.5978155	6.4783545	0.0	21.176546	0.0	22.597711999999998	30.18238	0.0	0.0	0.0	7.987353999999999	0.0	0.0	0.0	16.637923999999998	16.637923999999998	4.555672599999999	34.922775	0.0	0.0	0.0	0.0	16.249584	8.3325615	13.383472	10.385308	0.0	2.7557482999999996
7	No	SS17_RB5_01_7325	108.65257	0.0	0.0	61.145752	0.0	92.92125	57.300453000000005	40.516605	286.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.602403999999996	19.02032	47.67091	0.0	16.558054000000002	0.0	2.511589	0.0	0.0	57.751647999999996	0.0	128.2525	0.0	0.0	37.03568	31.522995	31.522995	22.038155	17.724663	0.0	0.0	0.0	67.19764	132.55156000000002	35.89065	7.623479	21.2077	0.0	23.129179
6	No	SS31_RC7_01_7340	0.0	0.0	0.0	0.0	0.0	18.41931	104.995636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.722230999999999	0.0	0.0	0.0	7.7387896	0.0	8.063438	0.0	0.0	0.0	0.0	7.340714500000001	0.0	0.0	0.0	12.00513	12.00513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3850488999999997	0.0	0.0	0.0	0.0
5	No	SS46_RD10_01_7357	89.41246	0.0	26.212898000000003	0.0	40.38038	31.600895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.861618	0.0	14.040448999999999	0.0	15.219757999999999	0.0	0.0	0.0	0.0	0.0	0.0	61.87985	0.0	0.0	0.0	11.960377000000001	11.960377000000001	11.933709	6.1897197	0.0	0.0	0.0	0.0	22.158041	3.7423077000000005	0.0	4.856653	0.0	3.5937653
4	No	SS37_RD1_01_7347	0.0	28.904476000000003	0.0	0.0	0.0	27.762970000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.606514000000004	0.0	6.679653999999999	0.0	7.262017299999999	0.0	19.931997	0.0	0.0	0.0	0.0	0.0	0.0	17.823742000000003	0.0	0.0	0.0	19.635363	0.0	0.0	17.748022	0.0	0.0	0.0	0.0	4.0648102999999995	2.9697723	0.0	0.0	0.0	0.0
3	No	SS20_RB8_01_7328	29.149672	0.0	0.0	0.0	0.0	17.890379	0.0	0.0	55.373127000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7821107000000005	0.0	0.0	0.0	11.470647	0.0	0.0	0.0	0.0	0.0	0.0	5.448321	0.0	0.0	0.0	8.261505	8.261505	2.6462235	2.8091764	0.0	0.0	0.0	0.0	0.0	2.5480556	0.0	0.0	0.0	0.0
2	No	SS16_RB4_01_7324	0.0	224.16574	2.8482952	0.0	6.2928705	26.948563	58.516543999999996	0.0	113.22571599999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.14079	10.596047	32.123745	0.0	44.01773	0.0	2.810669	0.0	0.0	89.16613000000001	0.0	205.48721	0.0	82.647446	63.79741	89.239876	89.239876	32.524643	35.950943	0.0	0.0	0.0	57.152866	122.65933000000001	50.41633	20.963739999999998	49.20243	2.511589	23.419558
1	No	SS15_RB3_01_7323	27.005762	85.09777	0.0	0.0	0.0	35.610126	37.730198	0.0	166.56902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.93805	41.544174	59.95851999999999	0.0	32.25302	0.0	6.898456599999999	0.0	0.0	158.78838000000002	0.0	285.20364	0.0	28.076548	32.814484	48.854440000000004	48.854440000000004	23.790665	26.221378	0.0	0.0	0.0	68.09682	97.35651999999999	11.597727	20.22411	48.462456	0.0	28.28112
17	No	SS38_RD2_01_7348	28.737340000000003	33.901866999999996	0.0	0.0	3.9037247	59.009209999999996	0.0	0.0	1185.6761	0.0	0.0	0.0	0.0	0.0	0.0	2.8919982999999996	8.975781	0.0	0.0	0.0	0.0	0.0	142.67151	10.192219999999999	25.461445	0.0	64.15016999999999	0.0	16.66104	34.79059	0.0	30.853321	0.0	145.2616	0.0	67.91811	40.101406	73.14899	53.464622	22.31225	48.145759999999996	0.0	0.0	0.0	27.502106	54.570312	25.374445	5.525093	17.406133999999998	0.0	9.630847
18	No	SS5_RA5_01_7309	0.0	0.0	0.0	18.872309	3.6135167999999998	20.182898	180.66586	0.0	56.707836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.85622	596.7359	28.000154	3.0296717	15.433763500000001	0.0	57.85675	0.0	222.64781000000002	710.327	0.0	0.0	0.0	48.852882	0.0	0.0	0.0	92.89128000000001	92.89128000000001	218.51826	28.630442	0.0	0.0	0.0	0.0	28.007107	4.131382	13.266829000000001	2.6403022000000003	0.0	3.8460502999999995
20	No	SS2_RA2_01_7306	18.92896	0.0	10.656042999999999	32.341465	2.496827	49.220795	537.25287	0.0	65.672485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.5233	942.07635	32.217686	7.8259077	6.2351255	0.0	128.89737	0.0	378.08263999999997	820.3381	0.0	0.0	0.0	31.919476	0.0	42.037075	0.0	128.49776	140.49182	514.85535	40.970062	0.0	0.0	0.0	0.0	9.558477	19.028122	8.125002	3.3715724999999996	0.0	8.688208
21	No	SS45_RD9_01_7356	78.281235	0.0	0.0	90.45966	0.0	8.644484	337.08682000000005	0.0	257.20255	0.0	0.0	69.654884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.024395	0.0	0.0	0.0	15.059689	0.0	3.8412595	0.0	0.0	0.0	0.0	6.678323299999999	0.0	0.0	0.0	17.777382	17.777382	38.361584	0.0	0.0	0.0	0.0	0.0	5.207632	0.0	0.0	2.58317	0.0	0.0
45	No	SS25_RC1_01_7334	0.0	0.0	5.9595666	42.186344	0.0	29.557121000000002	366.45636	0.0	116.123695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.60771	741.46704	189.26997	39.088394	41.879684000000005	0.0	105.12678500000001	0.0	202.90833	525.3287	0.0	35.194275	0.0	178.0559	0.0	53.27993000000001	50.085809999999995	148.73117	154.00406	146.94808999999998	126.944336	0.0	0.0	0.0	62.970516	81.94191	37.78662	44.344879999999996	41.826584000000004	0.0	34.61691
43	No	SS8_RA8_01_7314	14.541876	38.969	6.391719	53.766323	4.5437517	42.026943	500.5619	0.0	107.00553000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.65522	0.0	960.567	1779.4913	268.9896	19.974467999999998	23.067401999999998	0.0	136.04308999999998	0.0	1099.7058	3389.6616	45.093513	31.956778000000003	86.42266	111.9556	2.5217028	115.938156	92.8666	255.42715	257.45715	106.30401599999999	66.27144	0.0	0.0	0.0	52.32544	113.49436000000001	51.317524	86.25097	64.66068	2.9456835	12.812248
42	No	SS29_RC5_01_7338	0.0	0.0	0.0	44.049873	0.0	52.212925	275.95993	0.0	160.2857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.4873	580.9952400000001	471.7449	6.387429	3.0449295	0.0	44.343525	0.0	266.08297999999996	719.9112	0.0	0.0	0.0	29.620054	0.0	58.979214	0.0	75.99982	75.99982	16.801672	20.273277	0.0	0.0	0.0	0.0	13.257085	12.101712	8.379842	15.160765	0.0	11.513109
41	No	SS4_RA4_01_7308	9.87795	0.0	0.0	27.492353	6.785014599999999	42.339515999999996	311.81155	0.0	250.76761000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253.32895	531.7502400000001	130.55951000000002	21.182007000000002	28.484347999999997	0.0	65.04079399999999	0.0	340.15775	862.383	0.0	25.028736	29.798121999999996	58.224934	0.0	37.16576	0.0	57.38035	136.41815	501.5831	19.642104999999997	0.0	0.0	0.0	21.316457999999997	37.35542	14.478198999999998	14.770489999999999	12.923029	0.0	12.241236
40	No	SS24_RB12_01_7332	0.0	0.0	7.436425	51.431328	3.8072714999999997	32.595062	323.09915	0.0	112.79276999999999	0.0	0.0	0.0	0.0	0.0	0.0	2.6693716	7.4501677	36.29215	0.0	0.0	76.04938	425.7284	59.549812	7.068578	15.742335999999998	0.0	73.36778000000001	0.0	143.57161000000002	459.07217	0.0	29.871862	0.0	92.854164	0.0	0.0	40.93432	114.984276	117.57773	63.931084	186.58376	0.0	0.0	0.0	62.822998	94.381714	39.260113	15.470029	33.112183	0.0	15.963566
39	No	SS28_RC4_01_7337	0.0	0.0	2.5379124	0.0	11.879472	30.792759999999998	272.5272	0.0	340.66022000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284.09893999999997	1136.8628	156.58116	19.292225	13.647085	0.0	57.05845	0.0	427.4469	1188.2477	0.0	51.414955	0.0	91.3865	3.6118927000000003	60.14818	0.0	87.57672	87.57672	16.815163000000002	57.381638	26.372044	0.0	0.0	26.844540000000002	21.629417	23.481329000000002	88.4623	23.230087	0.0	15.759807
38	No	SS47_RD11_01_7358	0.0	0.0	22.431967	74.30391999999999	141.28006000000002	24.657896	376.80984	0.0	112.293465	0.0	379.78528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.09705	606.2278	348.33727999999996	10.711824	19.900935999999998	0.0	171.12213	0.0	351.218	1077.8384	139.39056000000002	0.0	0.0	96.601395	0.0	217.88315	72.52139	238.21828	240.35281	241.71571	62.952805000000005	0.0	0.0	17.748547	0.0	35.244217	72.984695	28.503996	31.297184	0.0	11.698242
